Date,AAPL,JPM,MSFT,SPY,TSLA,XOM
2020-10-29,112.06515502929688,85.34186553955078,195.92405700683594,306.7211608886719,136.94332885742188,26.31190299987793
2020-10-30,105.78752136230469,86.10596466064453,193.77072143554688,303.5235595703125,129.34666442871094,26.032581329345703
2020-11-02,105.7000503540039,88.04695129394531,193.63673400878906,306.925537109375,133.50332641601562,27.125917434692383
2020-11-03,107.32290649414062,90.82230377197266,197.56057739257812,312.3446350097656,141.3000030517578,26.66304588317871
2020-11-04,111.70561981201172,88.04695129394531,207.09259033203125,319.3251953125,140.32666015625,26.519399642944336
2020-11-05,115.67047882080078,91.64787292480469,213.69613647460938,325.5531005859375,146.02999877929688,26.471511840820312
2020-11-06,115.5390625,90.42707824707031,214.10769653320312,325.4786376953125,143.31666564941406,26.160274505615234
2020-11-09,113.23196411132812,102.67019653320312,209.00668334960938,329.568603515625,140.4199981689453,29.472206115722656
2020-11-10,112.89124298095703,102.33646392822266,201.94378662109375,329.085205078125,136.7866668701172,30.126052856445312
2020-11-11,116.31781005859375,100.80827331542969,207.24574279785156,331.52978515625,139.0433349609375,29.815475463867188
2020-11-12,116.04524993896484,99.56990814208984,206.18344116210938,328.3136901855469,137.25332641601562,28.793832778930664
2020-11-13,116.09392547607422,100.19348907470703,207.2074432373047,332.8589782714844,136.1666717529297,29.488555908203125
2020-11-16,117.10629272460938,103.02151489257812,207.89654541015625,337.01397705078125,136.02999877929688,31.18855857849121
2020-11-17,116.22046661376953,101.97636413574219,205.24560546875,335.2013854980469,147.20333862304688,31.605382919311523
2020-11-18,114.89657592773438,101.22106170654297,202.53968811035156,331.16729736328125,162.2133331298828,30.412109375
2020-11-19,115.49036407470703,101.49333190917969,203.825439453125,332.5615539550781,166.42333984375,30.567399978637695
2020-11-20,114.22489929199219,100.62382507324219,201.87757873535156,330.28424072265625,163.20333862304688,30.191431045532227
2020-11-23,110.82756042480469,103.52214050292969,201.60888671875,332.2640686035156,173.9499969482422,32.169334411621094
2020-11-24,112.11248779296875,108.30872344970703,205.2072296142578,337.6180725097656,185.1266632080078,34.3106803894043
2020-11-25,112.94966125488281,107.17574310302734,205.2167205810547,337.09759521484375,191.3333282470703,33.35443115234375
2020-11-27,113.49478912353516,106.46436309814453,206.52175903320312,338.0364685058594,195.25332641601562,32.84770202636719
2020-11-30,115.88949584960938,103.53092193603516,205.40867614746094,336.5397644042969,189.1999969482422,31.164033889770508
2020-12-01,119.4620590209961,105.16452026367188,207.46209716796875,340.22076416015625,194.9199981689453,31.466440200805664
2020-12-02,119.8125,107.18453979492188,206.65606689453125,340.9364318847656,189.60667419433594,32.64336395263672
2020-12-03,119.67623138427734,106.4819107055664,205.57186889648438,340.8435974121094,197.7933349609375,32.86404037475586
2020-12-04,119.0045394897461,107.44801330566406,205.68698120117188,343.7808837890625,199.67999267578125,34.065486907958984
2020-12-07,120.4647445678711,107.04400634765625,205.61976623535156,343.0744323730469,213.9199981689453,33.427982330322266
2020-12-08,121.07799530029297,107.14940643310547,207.2701416015625,344.0782775878906,216.6266632080078,34.52317810058594
2020-12-09,118.54701232910156,106.31504821777344,203.23052978515625,340.9921875,201.4933319091797,34.98088073730469
2020-12-10,119.96826171875,105.62998962402344,202.0023193359375,340.88067626953125,209.02333068847656,35.96981430053711
2020-12-11,119.16029357910156,105.00642395019531,204.63140869140625,340.4809875488281,203.3300018310547,35.798187255859375
2020-12-14,118.54701232910156,103.89979553222656,205.53341674804688,338.95660400390625,213.27667236328125,34.5068359375
2020-12-15,124.48506927490234,105.67389678955078,205.46621704101562,343.5390625,211.0833282470703,35.17702865600586
2020-12-16,124.41692352294922,105.98129272460938,210.4079132080078,344.0782775878906,207.58999633789062,35.716453552246094
2020-12-17,125.28330993652344,105.10303497314453,210.5421905517578,346.0024108886719,218.63333129882812,35.53664779663086
2020-12-18,123.29747772216797,104.58486938476562,209.74583435058594,344.62078857421875,231.6666717529297,34.92367172241211
2020-12-21,124.82579040527344,108.51072692871094,213.58396911621094,343.38861083984375,216.6199951171875,34.28616714477539
2020-12-22,128.37890625,106.85956573486328,214.87933349609375,342.809814453125,213.44667053222656,33.705867767333984
2020-12-23,127.48329162597656,109.84571075439453,212.07745361328125,343.1178894042969,215.32666015625,34.139041900634766
2020-12-24,128.4665069580078,109.36266326904297,213.7374725341797,344.45281982421875,220.58999633789062,34.000099182128906
2020-12-28,133.06121826171875,110.08283233642578,215.8580780029297,347.411865234375,221.22999572753906,34.11452865600586
2020-12-29,131.28952026367188,109.79302215576172,215.080810546875,346.7491760253906,221.99667358398438,33.73039627075195
2020-12-30,130.17002868652344,110.10039520263672,212.7107696533203,347.2438659667969,231.5933380126953,34.000099182128906
2020-12-31,129.16741943359375,111.60224151611328,213.42086791992188,349.0081481933594,235.22332763671875,33.689517974853516
2021-01-04,125.97447204589844,110.5483169555664,208.88223266601562,344.2567443847656,243.2566680908203,33.918365478515625
2021-01-05,127.53195190429688,111.14984893798828,209.083740234375,346.6277770996094,245.0366668701172,35.55299377441406
2021-01-06,123.23905944824219,116.3689956665039,203.66233825683594,348.7000732421875,251.9933319091797,36.460201263427734
2021-01-07,127.44440460205078,120.1904525756836,209.45791625976562,353.880859375,272.0133361816406,36.74625778198242
2021-01-08,128.54437255859375,120.3231430053711,210.73411560058594,355.8971862792969,293.3399963378906,37.1549186706543
2021-01-11,125.5558853149414,122.11888885498047,208.6903076171875,353.4981384277344,270.39666748046875,38.28281021118164
2021-01-12,125.38068389892578,124.03846740722656,206.23391723632812,353.57281494140625,283.14666748046875,39.13280487060547
2021-01-13,127.41516876220703,124.15348815917969,207.58682250976562,354.52490234375,284.8033447265625,39.574153900146484
2021-01-14,125.48774719238281,124.87882995605469,204.401123046875,353.283447265625,281.6666564941406,41.11887741088867
2021-01-15,123.76473236083984,122.64080047607422,204.0460968017578,350.7070617675781,275.38665771484375,39.14098358154297
2021-01-19,124.4364013671875,122.11003875732422,207.68276977539062,353.4608459472656,281.51666259765625,39.91742706298828
2021-01-20,128.52488708496094,120.27891540527344,215.26312255859375,358.35223388671875,283.48333740234375,40.48137283325195
2021-01-21,133.23646545410156,119.27047729492188,215.86766052246094,358.678955078125,281.663330078125,39.32078552246094
2021-01-22,135.37802124023438,118.3504867553711,216.80801391601562,357.40936279296875,282.21331787109375,38.765018463134766
2021-01-25,139.12582397460938,116.87318420410156,220.2431640625,358.81903076171875,293.6000061035156,38.33184051513672
2021-01-26,139.3594512939453,116.39552307128906,222.92987060546875,358.2589111328125,294.36334228515625,37.49001693725586
2021-01-27,138.28863525390625,113.10480499267578,223.476806640625,349.5028991699219,288.0533447265625,37.065006256103516
2021-01-28,133.4505615234375,115.09518432617188,229.26280212402344,352.5086364746094,278.4766540527344,37.64530944824219
2021-01-29,128.45677185058594,113.82134246826172,222.57484436035156,345.45159912109375,264.510009765625,36.64818572998047
2021-02-01,130.5789031982422,114.6617202758789,229.95372009277344,351.20184326171875,279.9366760253906,36.71357345581055
2021-02-02,131.40631103515625,118.19127655029297,229.8193817138672,356.16790771484375,290.92999267578125,37.29385757446289
2021-02-03,130.38421630859375,119.54469299316406,233.1681671142578,356.44793701171875,284.89666748046875,38.7568473815918
2021-02-04,133.74261474609375,122.29579162597656,232.21823120117188,360.4991149902344,283.3299865722656,39.50060272216797
2021-02-05,133.32827758789062,122.05695343017578,232.40049743652344,361.9181213378906,284.07666015625,40.824642181396484
2021-02-08,133.4745330810547,123.9676742553711,232.65960693359375,364.53179931640625,287.8066711425781,42.58185577392578
2021-02-09,132.59707641601562,123.47232818603516,233.9070281982422,364.28912353515625,283.1533203125,42.08314514160156
2021-02-10,131.9926300048828,123.5431137084961,232.99546813964844,364.13043212890625,268.2733459472656,42.490421295166016
2021-02-11,131.73915100097656,123.19808959960938,234.59786987304688,364.7184753417969,270.5533447265625,41.4265022277832
2021-02-12,131.97314453125,124.9495849609375,235.07765197753906,366.5201416015625,272.0400085449219,41.991722106933594
2021-02-16,129.8478546142578,127.9572525024414,233.8397979736328,366.2027282714844,265.40667724609375,43.25511932373047
2021-02-17,127.55681610107422,128.35528564453125,234.85926818847656,366.2867736816406,266.04998779296875,43.92837905883789
